,loss,accuracy,val_loss,val_accuracy,lr
0,1.2602826356887817,0.480197936296463,1.6363407373428345,0.4537898302078247,0.001
1,0.9128930568695068,0.6430598497390747,0.830632209777832,0.6511018872261047,0.001
2,0.7586689591407776,0.7003474235534668,1.1038469076156616,0.5817573070526123,0.001
3,0.6819385886192322,0.7304928302764893,0.5782597661018372,0.7608135342597961,0.001
4,0.6188769936561584,0.7532614469528198,0.523395836353302,0.7906897068023682,0.001
5,0.5780444145202637,0.7698239684104919,0.5280348062515259,0.786298930644989,0.001
6,0.5559291243553162,0.7787171006202698,3.6817619800567627,0.7211987376213074,0.001
7,0.5490455031394958,0.7812488079071045,0.7839267253875732,0.7872123718261719,0.001
8,0.5833410024642944,0.7722501158714294,0.46236589550971985,0.8180639147758484,0.001
9,0.5064758658409119,0.7983248233795166,0.45261824131011963,0.8174659609794617,0.001
10,0.4943472445011139,0.8016554117202759,0.5868638753890991,0.8259941339492798,0.001
11,0.47085651755332947,0.8134777545928955,1.4052702188491821,0.7846952676773071,0.001
12,0.47529053688049316,0.8111189007759094,0.4344601631164551,0.832837700843811,0.001
13,0.44910919666290283,0.821898341178894,0.43085694313049316,0.8324220776557922,0.001
14,0.430794894695282,0.8294551372528076,0.40435296297073364,0.8376686573028564,0.001
15,0.4057604670524597,0.8410653471946716,0.40129807591438293,0.8383310437202454,0.001
16,0.38972610235214233,0.8468235731124878,0.4553818702697754,0.8330519795417786,0.001
17,0.3868057131767273,0.8491483330726624,0.41374072432518005,0.84017413854599,0.001
18,0.36299198865890503,0.8575374484062195,0.45009613037109375,0.8358458876609802,0.001
19,0.35234522819519043,0.8621591925621033,0.37811440229415894,0.8500715494155884,0.001
20,0.3472587764263153,0.8645860552787781,0.38195788860321045,0.855708658695221,0.001
21,0.33386245369911194,0.8712536692619324,0.3715258240699768,0.8540463447570801,0.001
22,0.3142077624797821,0.8781389594078064,0.34966573119163513,0.8601284027099609,0.001
23,0.2930765450000763,0.885627806186676,0.3500567078590393,0.8617728352546692,0.001
24,0.29087454080581665,0.8882249593734741,0.37750133872032166,0.8591821789741516,0.001
25,0.2827996611595154,0.8917191028594971,1.9526968002319336,0.8265911340713501,0.001
26,0.28591519594192505,0.8901864290237427,0.3393973410129547,0.8649688363075256,0.001
27,0.2582411468029022,0.901268482208252,0.3376099467277527,0.8669782280921936,0.001
28,0.2404748797416687,0.9081571698188782,0.30940479040145874,0.8782937526702881,0.001
29,0.22683721780776978,0.9136557579040527,0.326412171125412,0.8746942281723022,0.001
30,0.224781334400177,0.9148659110069275,0.35369449853897095,0.86463463306427,0.001
31,0.20302395522594452,0.9228819012641907,0.30364134907722473,0.8835533857345581,0.001
32,0.20384739339351654,0.9236437082290649,0.32364654541015625,0.8778963685035706,0.001
33,0.2348494678735733,0.9123890399932861,0.31152090430259705,0.8837627172470093,0.001
34,0.18679764866828918,0.9301175475120544,0.30795514583587646,0.8860607147216797,0.001
35,0.21292713284492493,0.9207556843757629,0.343677282333374,0.8686825633049011,0.001
36,0.17717154324054718,0.9342941045761108,0.2896738648414612,0.8909913897514343,0.001
37,0.15771614015102386,0.9405460357666016,0.31156328320503235,0.8861148357391357,0.001
38,0.16057974100112915,0.9396321773529053,0.32609012722969055,0.8836553692817688,0.001
39,0.1506526917219162,0.9433826804161072,0.32407301664352417,0.8855681419372559,0.001
40,0.15488669276237488,0.942726731300354,0.5426872372627258,0.8707203269004822,0.001
41,0.14622825384140015,0.9456684589385986,0.3095014989376068,0.891730546951294,0.001
42,0.21395453810691833,0.9226214289665222,0.31758353114128113,0.8812382817268372,0.001
43,0.14127929508686066,0.9471417665481567,0.3467457592487335,0.889254093170166,0.001
44,0.1316421926021576,0.9517982602119446,0.3066180348396301,0.8922566175460815,0.001
45,0.11232028901576996,0.9575756192207336,0.308797150850296,0.8970912098884583,0.001
46,0.13251684606075287,0.9506990313529968,0.31125882267951965,0.8923112154006958,0.001
47,0.13687807321548462,0.9498633146286011,0.3202885091304779,0.8909208178520203,0.001
48,0.10940387845039368,0.9595484137535095,0.3125046193599701,0.8960101008415222,0.001
49,0.10772744566202164,0.960178554058075,0.35578811168670654,0.8864297270774841,0.001
50,0.11529500037431717,0.957370400428772,0.31590697169303894,0.8945210576057434,0.001
